$id,instrumentId,marketId,timestamp_column,open,high,low,close,tickCount,volume,qaVolume,takerBuyBAVolume,takerBuyQAVolume
4248,1,1,2025-09-21 09:00:00+00:00,115629.6,115704.53,115329.03,115683.54,65799,335.85586,38794618.6874215,148.96087,17205925.3008666
4247,1,1,2025-09-21 10:00:00+00:00,115683.53,115708.33,115504.13,115522.31,29804,111.62025,12904013.9600062,45.25487,5231657.5089515
4246,1,1,2025-09-21 11:00:00+00:00,115522.31,115694.74,115522.31,115603.45,33095,156.53082,18101484.9428118,81.12031,9380764.8552869
4245,1,1,2025-09-21 12:00:00+00:00,115603.45,115747.23,115603.44,115683.59,24431,183.94971,21285038.0446364,64.54868,7468434.5530847
4244,1,1,2025-09-21 13:00:00+00:00,115683.59,115747.06,115645.2,115661.65,27748,136.30562,15770206.6268581,70.44937,8150151.575951
4243,1,1,2025-09-21 14:00:00+00:00,115661.65,115691.15,115500.0,115500.01,52246,192.82816,22291872.8248005,69.84267,8074143.0633348
4242,1,1,2025-09-21 15:00:00+00:00,115500.0,115599.6,115473.19,115531.61,44254,158.23691,18281684.9201023,81.63727,9431677.607506
4241,1,1,2025-09-21 16:00:00+00:00,115531.62,115549.9,115209.02,115316.0,60423,239.98829,27685086.3516913,96.5998,11143827.5889893
4240,1,1,2025-09-21 17:00:00+00:00,115316.01,115629.58,115249.94,115628.18,58452,234.56593,27065997.6519555,121.4841,14017968.8533564
4239,1,1,2025-09-21 18:00:00+00:00,115628.19,115665.52,115513.98,115530.9,37550,173.87321,20094406.0320107,98.9014,11430082.9015654
4238,1,1,2025-09-21 19:00:00+00:00,115530.9,115530.9,115318.02,115480.05,36203,132.68903,15316599.8951856,46.98585,5423021.7692087
4237,1,1,2025-09-21 20:00:00+00:00,115480.05,115503.47,115307.51,115307.51,34836,93.55507,10797691.411067,39.45296,4553412.6499934
4236,1,1,2025-09-21 21:00:00+00:00,115307.52,115434.53,115250.01,115405.48,29491,101.3744,11691092.0722331,47.36027,5461823.5131224
4235,1,1,2025-09-21 22:00:00+00:00,115405.48,115545.43,115188.0,115538.9,44406,154.30721,17800867.5816187,81.7273,9429422.3740262
4234,1,1,2025-09-21 23:00:00+00:00,115538.91,115538.91,115200.0,115232.29,53005,196.99668,22709533.4058919,75.56508,8710030.5353029
4233,1,1,2025-09-22 00:00:00+00:00,115232.29,115379.25,114290.16,114407.28,246163,1196.13685,137282592.0699749,458.80003,52654922.1859844
4232,1,1,2025-09-22 01:00:00+00:00,114407.28,114750.0,114250.98,114273.45,186931,660.65043,75647190.1258146,313.91016,35944146.5837384
4231,1,1,2025-09-22 02:00:00+00:00,114273.44,114618.89,114150.0,114187.81,206084,895.13507,102380826.5907734,471.58028,53941729.5656932
4230,1,1,2025-09-22 03:00:00+00:00,114187.8,114654.36,114187.8,114649.89,97728,326.66818,37374145.3312142,180.97775,20705918.5606157
4229,1,1,2025-09-22 04:00:00+00:00,114649.89,114649.9,114397.32,114433.53,63999,208.01066,23816481.7496539,95.77971,10966752.3245594
4228,1,1,2025-09-22 05:00:00+00:00,114433.53,114551.8,113623.0,113691.19,85343,753.79586,86084230.7075343,356.22159,40694636.237235
4227,1,1,2025-09-22 06:00:00+00:00,113691.18,113698.38,111800.0,112800.77,431959,5199.12797,586251656.1677698,2286.41559,257776855.858135
4226,1,1,2025-09-22 07:00:00+00:00,112800.77,112999.0,112476.17,112519.99,146921,1129.8684,127377912.8870488,514.96821,58064086.4417091
4225,1,1,2025-09-22 08:00:00+00:00,112520.0,112780.0,112452.0,112629.07,134307,810.01414,91225046.9767791,349.93654,39408900.3241153
4224,1,1,2025-09-22 09:00:00+00:00,112629.06,112662.87,112173.52,112336.62,130559,1219.89658,137027640.3057081,579.05856,65038668.4904481
4223,1,1,2025-09-22 10:00:00+00:00,112336.62,112848.33,112262.22,112792.16,84101,523.20588,58875283.2744775,312.06917,35114094.624034
4222,1,1,2025-09-22 11:00:00+00:00,112792.16,112976.02,112683.49,112876.97,83462,499.11385,56316864.2639765,288.09848,32508839.8948692
4221,1,1,2025-09-22 12:00:00+00:00,112876.97,112876.97,112520.0,112738.65,102499,504.05132,56785656.3665213,226.98321,25570455.767618
4220,1,1,2025-09-22 13:00:00+00:00,112738.64,113148.29,112380.0,113130.63,130953,813.72754,91779187.3833876,330.90356,37333327.3841139
4219,1,1,2025-09-22 14:00:00+00:00,113130.63,113432.76,112754.15,112933.16,179965,1386.14648,156796730.5125574,606.23788,68581553.4800751
4218,1,1,2025-09-22 15:00:00+00:00,112933.16,113024.23,112576.42,112815.5,126823,609.57711,68746776.7686642,298.79729,33698442.3775318
4217,1,1,2025-09-22 16:00:00+00:00,112815.5,112888.0,112585.87,112600.68,96383,359.00005,40476483.1522448,153.16832,17269697.1146258
4216,1,1,2025-09-22 17:00:00+00:00,112600.69,112622.95,112250.89,112398.66,103925,595.0948,66896401.7167371,243.64334,27386342.8697557
4215,1,1,2025-09-22 18:00:00+00:00,112398.65,112816.55,112345.54,112429.13,68136,470.04903,52912790.7411297,172.84053,19458190.3620684
4214,1,1,2025-09-22 19:00:00+00:00,112429.12,112600.87,111936.4,112122.9,126232,1307.37365,146776753.307886,438.82285,49258301.0286974
4213,1,1,2025-09-22 20:00:00+00:00,112122.9,112977.41,111975.28,112781.88,93553,596.84005,67075083.9870225,242.97691,27323964.9289822
4212,1,1,2025-09-22 21:00:00+00:00,112781.87,112970.0,112602.79,112969.99,42931,293.31156,33074925.4786085,171.13972,19299252.1366833
4211,1,1,2025-09-22 22:00:00+00:00,112969.99,112970.0,112594.33,112643.25,42836,289.60715,32646911.0027458,155.53003,17531400.1031926
4210,1,1,2025-09-22 23:00:00+00:00,112643.25,112739.14,112592.2,112650.99,34083,135.31095,15244940.8306451,63.49806,7153788.2537066
4209,1,1,2025-09-23 00:00:00+00:00,112650.99,112833.09,112385.23,112395.32,73806,400.92095,45148915.2800005,194.95837,21959584.2191299
4208,1,1,2025-09-23 01:00:00+00:00,112395.32,112502.29,112138.88,112156.66,71680,439.66589,49386019.7553833,142.79785,16043989.9431671
4207,1,1,2025-09-23 02:00:00+00:00,112156.66,112487.38,111674.0,111811.88,116977,717.47413,80410237.8471528,295.9932,33171390.4188913
4206,1,1,2025-09-23 03:00:00+00:00,111811.88,112446.97,111478.0,112339.99,161122,840.03485,94098697.1585608,396.17679,44391455.6966932
4205,1,1,2025-09-23 04:00:00+00:00,112339.99,112469.21,111876.15,112442.3,99734,530.4818,59529168.1992302,250.86623,28162501.7663705
4204,1,1,2025-09-23 05:00:00+00:00,112442.29,112894.49,112413.01,112665.44,117575,645.16259,72693728.579132,308.2871,34729386.7829488
4203,1,1,2025-09-23 06:00:00+00:00,112665.44,113111.89,112616.93,112974.96,118015,574.99132,64927265.2697501,251.79935,28429283.817374
4202,1,1,2025-09-23 07:00:00+00:00,112974.97,113114.01,112882.48,113090.13,139764,754.18067,85218998.4135918,381.52228,43113317.9685807
4201,1,1,2025-09-23 08:00:00+00:00,113090.13,113177.72,112936.98,113133.84,100576,657.66339,74371534.1201129,297.02201,33590430.7992554
4200,1,1,2025-09-23 09:00:00+00:00,113133.84,113281.5,112888.0,112934.47,53169,430.99222,48743650.3713965,210.9236,23856237.7887988
4199,1,1,2025-09-23 10:00:00+00:00,112934.48,113006.56,112828.62,112969.32,63250,382.87944,43233912.7504768,162.27261,18322889.0881133
4198,1,1,2025-09-23 11:00:00+00:00,112969.32,113081.35,112683.33,112975.99,88738,343.04129,38719768.9438372,151.15696,17062720.8978538
4197,1,1,2025-09-23 12:00:00+00:00,112975.99,113049.9,112811.4,112941.02,75814,342.98937,38738873.0541251,144.55615,16328178.627491
4196,1,1,2025-09-23 13:00:00+00:00,112941.01,113024.31,112722.78,112952.31,116178,426.02927,48090463.1063101,168.50608,19020308.7521454
4195,1,1,2025-09-23 14:00:00+00:00,112952.32,113290.5,112571.81,112652.91,147691,713.09459,80499403.2208129,296.45207,33477525.1055943
4194,1,1,2025-09-23 15:00:00+00:00,112652.91,113072.89,112496.61,112882.19,111596,466.71943,52664498.1462936,214.01681,24152113.7326739
4193,1,1,2025-09-23 16:00:00+00:00,112882.2,112958.58,112486.37,112823.63,119590,531.06975,59859106.4615869,234.22298,26402233.5199794
4192,1,1,2025-09-23 17:00:00+00:00,112823.62,112823.62,111888.0,111957.76,154624,587.62346,65978067.9467334,222.66476,24997934.2058314
4191,1,1,2025-09-23 18:00:00+00:00,111957.76,112200.0,111686.9,111780.1,164332,710.40527,79512336.2631182,362.5674,40593319.62021
4190,1,1,2025-09-23 19:00:00+00:00,111780.09,111979.27,111540.2,111655.29,137038,565.08344,63141994.0471009,254.04008,28391360.3779299
4189,1,1,2025-09-23 20:00:00+00:00,111655.29,111994.99,111458.73,111985.77,97685,495.90964,55417986.1934124,212.56291,23759696.2475562
4188,1,1,2025-09-23 21:00:00+00:00,111985.78,112202.24,111893.44,112161.54,39198,270.56814,30314187.1071843,165.41758,18533406.8445694
4187,1,1,2025-09-23 22:00:00+00:00,112161.53,112213.95,112002.16,112159.23,41869,231.71626,25984150.8619434,116.1934,13029882.592696
4186,1,1,2025-09-23 23:00:00+00:00,112159.24,112220.54,111879.73,111998.8,45708,242.62314,27186837.176457,108.38433,12146509.9061791
4185,1,1,2025-09-24 00:00:00+00:00,111998.8,112380.0,111816.86,112230.72,94457,457.37128,51293186.059347,224.87506,25222942.3338791
4184,1,1,2025-09-24 01:00:00+00:00,112230.73,112500.0,112140.0,112451.26,52450,263.95045,29657323.7146537,124.32187,13968120.3556819
4183,1,1,2025-09-24 02:00:00+00:00,112451.25,112500.0,111896.43,112111.62,181298,1045.64078,117252413.6710988,433.48944,48603804.316892
